"bike","date","type"
646,570,"기타 "
736,570,"체인"
4426,570,"기타 "
1578,571,"잠금장치 불량"
467,571,"체인"
1831,571,"체인"
1831,571,"페달"
1297,571,"타이어 "
2091,571,"기타 "
3634,572,"단말기"
3024,572,"타이어 "
3024,572,"파손"
725,572,"단말기"
2409,572,"기타 "
896,573,"페달"
1365,573,"체인"
1365,573,"페달"
4650,573,"체인"
2341,573,"체인"
571,573,"체인"
2427,573,"체인"
4382,574,"체인"
2958,574,"안장"
1739,574,"단말기"
4499,574,"페달"
2133,575,"기타 "
3723,575,"체인"
3723,575,"기타 "
3723,575,"파손"
3200,575,"안장"
4994,575,"기타 "
2371,575,"안장"
2371,575,"단말기"
2371,575,"기타 "
245,576,"타이어 "
831,576,"단말기"
831,576,"잠금장치 불량"
273,576,"페달"
4802,576,"단말기"
2053,577,"체인"
64,577,"타이어 "
3789,579,"체인"
2322,579,"타이어 "
467,579,"안장"
4388,579,"기타 "
4963,580,"기타 "
1988,581,"체인"
1273,581,"기타 "
3678,581,"안장"
3678,581,"잠금장치 불량"
4510,582,"기타 "
611,582,"기타 "
2323,582,"체인"
142,582,"단말기"
150,583,"기타 "
1146,583,"타이어 "
2862,583,"페달"
1156,583,"타이어 "
1830,584,"기타 "
1739,584,"기타 "
461,584,"기타 "
5877,584,"안장"
2491,584,"기타 "
4742,585,"단말기"
2102,585,"단말기"
3263,585,"단말기"
2706,585,"기타 "
5821,585,"단말기"
257,585,"타이어 "
2362,586,"체인"
2975,586,"기타 "
3901,586,"기타 "
3901,586,"파손"
3330,586,"파손"
255,586,"타이어 "
255,586,"체인"
255,586,"페달"
5722,586,"기타 "
5722,586,"파손"
1120,587,"기타 "
3243,587,"타이어 "
2312,587,"기타 "
1337,587,"페달"
2428,588,"타이어 "
1394,588,"타이어 "
3400,588,"체인"
5737,588,"타이어 "
3580,588,"단말기"
3828,588,"타이어 "
3426,589,"타이어 "
5706,589,"안장"
2345,589,"타이어 "
4506,589,"안장"
4886,589,"단말기"
4082,589,"체인"
4082,589,"파손"
4775,590,"타이어 "
4270,590,"단말기"
4270,590,"기타 "
1485,590,"타이어 "
5317,590,"기타 "
4757,590,"기타 "
1018,590,"체인"
233,590,"체인"
4798,590,"페달"
3401,591,"기타 "
1396,591,"기타 "
3094,591,"기타 "
3094,591,"파손"
2138,591,"단말기"
4460,591,"안장"
2504,591,"기타 "
1646,591,"타이어 "
795,591,"체인"
795,591,"페달"
795,591,"잠금장치 불량"
1707,591,"안장"
2424,592,"단말기"
2269,592,"체인"
2267,592,"체인"
2267,592,"기타 "
3993,592,"기타 "
3993,592,"파손"
24,592,"기타 "
5783,592,"타이어 "
3881,592,"단말기"
56,592,"타이어 "
5775,592,"기타 "
5775,592,"파손"
5883,592,"체인"
4686,593,"타이어 "
4412,593,"타이어 "
4412,593,"기타 "
2371,593,"기타 "
5845,593,"기타 "
4440,593,"안장"
5770,594,"단말기"
2054,594,"안장"
4226,594,"타이어 "
3206,594,"기타 "
3883,595,"단말기"
781,595,"잠금장치 불량"
2205,595,"단말기"
2232,595,"안장"
2779,595,"기타 "
4759,595,"기타 "
999,595,"체인"
4269,595,"단말기"
4269,595,"잠금장치 불량"
4228,595,"단말기"
5748,596,"기타 "
2683,596,"타이어 "
4273,596,"체인"
4273,596,"기타 "
438,596,"기타 "
1377,597,"기타 "
984,597,"기타 "
4425,597,"안장"
5329,597,"타이어 "
2232,597,"안장"
777,597,"체인"
1763,597,"기타 "
4622,597,"체인"
4622,597,"페달"
3792,597,"타이어 "
5862,597,"안장"
5793,597,"단말기"
5793,597,"기타 "
3702,597,"타이어 "
5888,598,"안장"
2268,598,"타이어 "
2461,598,"체인"
360,598,"페달"
4901,598,"안장"
3674,598,"단말기"
2388,598,"타이어 "
4285,598,"타이어 "
4285,598,"파손"
824,598,"기타 "
3423,598,"타이어 "
3423,598,"잠금장치 불량"
205,599,"체인"
5771,599,"안장"
1560,599,"단말기"
4010,600,"타이어 "
4010,600,"안장"
3175,600,"체인"
179,600,"기타 "
1347,600,"체인"
1347,600,"페달"
797,600,"단말기"
1433,600,"타이어 "
1362,600,"체인"
1362,600,"기타 "
661,600,"체인"
661,600,"페달"
343,601,"페달"
2914,601,"기타 "
2465,601,"타이어 "
2740,601,"기타 "
1662,601,"단말기"
4773,601,"안장"
2073,601,"타이어 "
2122,601,"안장"
2313,601,"체인"
923,601,"타이어 "
923,601,"파손"
2422,601,"기타 "
1471,601,"안장"
767,602,"기타 "
3248,602,"파손"
4541,602,"체인"
1234,602,"타이어 "
4527,602,"타이어 "
2621,602,"기타 "
3607,602,"기타 "
4229,602,"단말기"
3646,602,"안장"
1069,602,"단말기"
1069,602,"파손"
2064,602,"단말기"
936,603,"안장"
3443,603,"안장"
2225,603,"기타 "
2267,603,"페달"
2454,604,"타이어 "
1688,604,"체인"
1688,604,"페달"
1688,604,"파손"
718,604,"타이어 "
3701,604,"단말기"
2847,604,"체인"
3169,604,"기타 "
2694,604,"타이어 "
3756,604,"기타 "
2204,605,"타이어 "
1140,605,"체인"
1140,605,"페달"
4302,605,"체인"
989,605,"체인"
989,605,"기타 "
2443,605,"체인"
2443,605,"기타 "
4733,605,"기타 "
2464,605,"안장"
598,605,"안장"
3413,605,"체인"
3413,605,"파손"
2937,605,"기타 "
365,605,"체인"
365,605,"기타 "
686,606,"타이어 "
3372,606,"페달"
5893,606,"기타 "
2194,606,"안장"
2467,606,"안장"
5808,607,"타이어 "
3610,607,"기타 "
993,607,"타이어 "
3333,607,"단말기"
3853,607,"타이어 "
4185,607,"타이어 "
3671,607,"페달"
2247,607,"타이어 "
2247,607,"파손"
5554,607,"안장"
3914,608,"페달"
215,608,"기타 "
3376,608,"기타 "
5526,608,"안장"
73,609,"타이어 "
1223,609,"기타 "
642,609,"단말기"
586,609,"기타 "
5738,609,"타이어 "
5730,609,"타이어 "
2586,609,"타이어 "
5817,609,"체인"
4001,609,"기타 "
2016,609,"타이어 "
1215,609,"체인"
1215,609,"페달"
3136,609,"타이어 "
3875,610,"기타 "
1116,610,"페달"
4964,610,"페달"
334,610,"안장"
334,610,"잠금장치 불량"
1582,610,"단말기"
915,610,"기타 "
5767,611,"체인"
3299,611,"체인"
3299,611,"페달"
3299,611,"기타 "
1729,611,"체인"
2586,611,"타이어 "
3775,611,"기타 "
3775,611,"잠금장치 불량"
1011,611,"타이어 "
4999,611,"타이어 "
4527,611,"타이어 "
929,612,"타이어 "
929,612,"체인"
929,612,"안장"
929,612,"페달"
929,612,"단말기"
929,612,"기타 "
929,612,"파손"
5902,612,"기타 "
3296,612,"페달"
3296,612,"파손"
4580,612,"기타 "
162,612,"체인"
2135,612,"체인"
2247,612,"타이어 "
2174,612,"타이어 "
4758,612,"타이어 "
1907,612,"체인"
172,612,"체인"
172,612,"페달"
172,612,"기타 "
471,612,"체인"
585,613,"안장"
4925,613,"단말기"
4925,613,"잠금장치 불량"
4815,613,"체인"
441,613,"체인"
2428,613,"기타 "
2495,613,"기타 "
643,613,"단말기"
643,613,"잠금장치 불량"
5763,613,"안장"
5837,613,"기타 "
1524,613,"타이어 "
3774,613,"안장"
1191,613,"체인"
1223,614,"기타 "
1988,614,"체인"
2024,614,"체인"
809,614,"체인"
2030,614,"페달"
2850,614,"기타 "
115,614,"기타 "
3721,614,"단말기"
3721,614,"잠금장치 불량"
4858,614,"타이어 "
4858,614,"체인"
2300,614,"안장"
2300,614,"파손"
537,614,"체인"
537,614,"페달"
579,614,"페달"
5811,615,"기타 "
758,615,"안장"
750,615,"타이어 "
3944,615,"단말기"
172,615,"체인"
1715,615,"페달"
1551,615,"안장"
2730,615,"기타 "
2872,615,"체인"
2872,615,"기타 "
4082,615,"체인"
556,615,"페달"
4844,615,"타이어 "
1363,615,"타이어 "
2555,615,"안장"
1140,615,"타이어 "
4305,615,"기타 "
3398,615,"타이어 "
2442,615,"체인"
2442,615,"기타 "
758,615,"안장"
951,615,"기타 "
951,615,"파손"
297,615,"기타 "
1575,615,"체인"
683,615,"단말기"
683,615,"기타 "
2863,615,"타이어 "
2971,615,"타이어 "
3019,616,"안장"
2214,616,"안장"
4470,616,"체인"
4470,616,"기타 "
959,616,"기타 "
4078,616,"페달"
4072,616,"기타 "
5847,616,"타이어 "
5847,616,"파손"
2117,616,"타이어 "
4446,616,"기타 "
3376,616,"기타 "
2072,616,"기타 "
3361,616,"안장"
1347,616,"페달"
830,616,"파손"
830,616,"잠금장치 불량"
4441,616,"안장"
4447,616,"타이어 "
4447,616,"페달"
4447,616,"기타 "
3085,616,"단말기"
3759,617,"기타 "
3759,617,"잠금장치 불량"
1483,617,"체인"
561,617,"페달"
5836,617,"기타 "
1400,617,"체인"
1400,617,"페달"
3551,617,"타이어 "
2408,617,"기타 "
1783,617,"페달"
5199,617,"기타 "
4026,617,"타이어 "
3129,617,"기타 "
557,617,"체인"
3888,617,"기타 "
2217,617,"타이어 "
2217,617,"기타 "
2217,617,"파손"
1355,618,"기타 "
1638,618,"단말기"
162,618,"체인"
3421,618,"안장"
968,618,"페달"
968,618,"기타 "
2565,618,"체인"
2565,618,"기타 "
4099,618,"타이어 "
4054,618,"안장"
3624,618,"단말기"
867,619,"체인"
2802,619,"체인"
3492,619,"단말기"
3492,619,"기타 "
4855,619,"타이어 "
3635,619,"단말기"
1688,619,"안장"
927,619,"타이어 "
4821,619,"타이어 "
593,619,"타이어 "
2803,619,"안장"
5404,619,"기타 "
5404,619,"잠금장치 불량"
69,619,"안장"
5170,620,"안장"
2724,620,"기타 "
4753,620,"체인"
1483,620,"기타 "
4305,620,"단말기"
4305,620,"잠금장치 불량"
4547,620,"안장"
4117,620,"기타 "
2059,620,"타이어 "
2059,620,"파손"
2113,620,"체인"
2613,620,"안장"
4668,620,"타이어 "
4668,620,"기타 "
5555,620,"안장"
1424,620,"체인"
2735,620,"기타 "
3789,620,"체인"
1734,620,"체인"
5784,620,"기타 "
4561,620,"안장"
3942,621,"기타 "
3584,621,"타이어 "
4571,621,"기타 "
1773,621,"기타 "
3601,621,"체인"
1225,621,"기타 "
4095,621,"안장"
4095,621,"기타 "
2753,621,"체인"
2753,621,"페달"
2753,621,"파손"
4917,621,"체인"
1483,621,"체인"
1483,621,"페달"
873,621,"기타 "
1066,621,"안장"
2367,621,"체인"
2878,621,"기타 "
5709,621,"기타 "
2555,621,"안장"
5459,622,"단말기"
3867,622,"단말기"
1218,622,"기타 "
3756,622,"기타 "
3586,622,"안장"
5004,622,"기타 "
2415,622,"체인"
2546,622,"안장"
369,622,"페달"
3789,622,"안장"
3514,622,"타이어 "
972,622,"타이어 "
5085,622,"기타 "
3649,622,"단말기"
3419,622,"단말기"
1121,622,"기타 "
1688,623,"체인"
1688,623,"페달"
4785,623,"타이어 "
4785,623,"파손"
3049,623,"체인"
3049,623,"기타 "
3049,623,"파손"
2572,623,"체인"
5788,623,"기타 "
3944,623,"타이어 "
5621,623,"타이어 "
1668,623,"기타 "
4794,624,"타이어 "
759,624,"타이어 "
244,624,"기타 "
4077,624,"안장"
4082,624,"체인"
4423,624,"안장"
544,624,"기타 "
4978,624,"체인"
3914,624,"타이어 "
3958,624,"단말기"
3270,624,"기타 "
1690,624,"단말기"
1065,625,"타이어 "
1326,625,"안장"
1326,625,"기타 "
1506,625,"기타 "
5659,625,"단말기"
715,625,"기타 "
708,625,"안장"
708,625,"페달"
1351,625,"단말기"
1436,625,"기타 "
5024,625,"타이어 "
5365,625,"체인"
5784,625,"안장"
2539,625,"기타 "
4439,626,"타이어 "
6054,626,"타이어 "
418,626,"기타 "
6034,626,"기타 "
4880,626,"타이어 "
5529,626,"기타 "
5630,626,"안장"
5185,626,"기타 "
1396,626,"체인"
2077,626,"기타 "
2077,626,"파손"
2912,627,"기타 "
5376,627,"단말기"
4844,627,"단말기"
1793,627,"타이어 "
2825,627,"타이어 "
5153,628,"체인"
5670,628,"기타 "
3213,628,"기타 "
1406,628,"타이어 "
5733,628,"기타 "
3751,629,"기타 "
2009,629,"체인"
1067,629,"타이어 "
1012,629,"단말기"
4367,629,"단말기"
2791,629,"안장"
1917,629,"기타 "
3551,629,"타이어 "
2913,629,"타이어 "
360,629,"체인"
4470,629,"체인"
2672,629,"안장"
5845,629,"기타 "
1427,629,"안장"
655,629,"타이어 "
3841,629,"안장"
5401,629,"체인"
4413,629,"타이어 "
4413,629,"파손"
5763,630,"기타 "
2087,630,"기타 "
542,630,"체인"
542,630,"파손"
438,630,"체인"
5519,630,"기타 "
573,630,"페달"
1419,630,"안장"
1465,630,"체인"
1465,630,"기타 "
2107,630,"안장"
997,630,"기타 "
5268,630,"단말기"
140,630,"기타 "
2857,630,"기타 "
1757,630,"체인"
4322,630,"기타 "
3947,631,"타이어 "
5935,631,"타이어 "
3580,631,"타이어 "
3182,631,"안장"
1481,631,"타이어 "
1481,631,"체인"
1481,631,"안장"
1481,631,"페달"
1481,631,"기타 "
1141,631,"체인"
1141,631,"잠금장치 불량"
3648,631,"기타 "
1994,631,"단말기"
2679,631,"기타 "
5258,631,"단말기"
5844,631,"기타 "
4639,631,"타이어 "
631,631,"안장"
631,631,"기타 "
879,631,"체인"
1608,631,"단말기"
1608,631,"잠금장치 불량"
623,632,"타이어 "
409,632,"타이어 "
6037,632,"타이어 "
6541,632,"기타 "
3809,632,"타이어 "
5299,632,"안장"
5920,632,"기타 "
2293,632,"기타 "
2697,632,"단말기"
1517,632,"타이어 "
1517,632,"기타 "
1412,632,"기타 "
774,632,"안장"
5944,632,"기타 "
5281,632,"기타 "
2825,633,"타이어 "
267,633,"체인"
3996,633,"페달"
1079,633,"기타 "
3849,633,"기타 "
4807,633,"단말기"
3697,633,"단말기"
322,633,"안장"
322,633,"기타 "
494,633,"타이어 "
4958,633,"안장"
4958,633,"페달"
4226,633,"체인"
455,633,"안장"
5849,633,"체인"
1461,633,"체인"
1234,633,"체인"
146,633,"타이어 "
1457,633,"안장"
3619,633,"페달"
562,633,"페달"
562,633,"기타 "
2959,634,"체인"
4132,634,"단말기"
4132,634,"기타 "
3488,634,"체인"
3633,634,"타이어 "
3014,634,"기타 "
586,634,"페달"
5009,634,"체인"
323,634,"타이어 "
94,634,"체인"
1517,634,"타이어 "
1474,634,"체인"
5883,634,"안장"
4192,634,"체인"
5428,634,"체인"
2309,634,"체인"
2309,634,"기타 "
5938,634,"기타 "
2669,634,"기타 "
4606,634,"단말기"
4606,634,"파손"
2145,634,"기타 "
1823,634,"기타 "
860,634,"체인"
5948,634,"기타 "
5948,634,"파손"
3998,634,"기타 "
2127,634,"기타 "
1831,634,"안장"
4978,634,"체인"
4978,634,"파손"
3968,635,"타이어 "
3968,635,"기타 "
3968,635,"파손"
4095,635,"잠금장치 불량"
482,635,"체인"
663,635,"기타 "
3634,635,"체인"
3634,635,"페달"
1267,635,"기타 "
2222,635,"안장"
5763,635,"체인"
748,635,"안장"
5164,635,"타이어 "
4131,635,"페달"
4131,635,"기타 "
1014,635,"단말기"
2145,635,"기타 "
2350,635,"기타 "
2642,635,"안장"
4890,635,"안장"
3633,635,"타이어 "
7322,635,"안장"
7322,635,"단말기"
2424,635,"단말기"
2780,635,"기타 "
3415,635,"체인"
675,636,"체인"
1471,636,"체인"
1471,636,"페달"
5169,636,"기타 "
1703,636,"기타 "
5697,636,"안장"
315,636,"체인"
315,636,"페달"
836,636,"체인"
1240,636,"페달"
385,636,"기타 "
3872,636,"안장"
2270,636,"기타 "
684,637,"타이어 "
4569,637,"기타 "
6016,637,"기타 "
2408,637,"단말기"
4217,637,"기타 "
825,637,"체인"
825,637,"파손"
1216,637,"체인"
5573,637,"체인"
5864,637,"기타 "
466,637,"페달"
1451,637,"타이어 "
2801,637,"체인"
4756,637,"페달"
3510,637,"기타 "
557,637,"체인"
557,637,"페달"
1800,637,"페달"
1750,637,"안장"
4623,637,"기타 "
4798,637,"체인"
22,637,"타이어 "
1926,638,"체인"
1926,638,"페달"
4011,638,"타이어 "
4945,638,"단말기"
1086,638,"안장"
573,638,"기타 "
3944,638,"타이어 "
1958,638,"타이어 "
1958,638,"기타 "
5158,638,"타이어 "
5171,638,"타이어 "
5271,638,"타이어 "
2786,638,"기타 "
1621,638,"단말기"
1501,638,"체인"
97,638,"체인"
3115,638,"기타 "
5834,638,"안장"
1783,639,"타이어 "
5361,639,"기타 "
5393,639,"타이어 "
1892,639,"체인"
4440,639,"페달"
3322,639,"타이어 "
4526,639,"단말기"
4884,639,"체인"
4884,639,"페달"
5064,639,"체인"
723,639,"안장"
2132,639,"단말기"
5987,639,"단말기"
106,639,"기타 "
106,639,"파손"
1271,639,"안장"
4199,639,"체인"
4199,639,"페달"
2808,639,"타이어 "
3547,640,"페달"
5770,640,"기타 "
5738,640,"타이어 "
5855,640,"기타 "
256,640,"안장"
6754,640,"체인"
6754,640,"페달"
6770,640,"체인"
619,640,"타이어 "
3353,640,"안장"
4141,640,"타이어 "
1490,640,"체인"
3884,640,"타이어 "
1761,640,"기타 "
473,640,"체인"
1187,640,"체인"
2613,640,"안장"
5644,640,"타이어 "
4696,641,"단말기"
4696,641,"기타 "
4696,641,"잠금장치 불량"
3110,641,"타이어 "
3110,641,"파손"
6434,641,"안장"
665,641,"타이어 "
1956,641,"타이어 "
4369,641,"안장"
4369,641,"파손"
1502,641,"페달"
699,641,"기타 "
4610,641,"체인"
4610,641,"파손"
6461,641,"기타 "
4057,641,"타이어 "
7305,642,"안장"
2955,642,"체인"
2648,642,"안장"
1672,642,"안장"
2529,642,"체인"
3950,642,"안장"
5763,642,"타이어 "
7118,642,"기타 "
7118,642,"잠금장치 불량"
3109,642,"단말기"
5627,642,"체인"
5448,642,"기타 "
7184,642,"타이어 "
5207,642,"안장"
5684,642,"기타 "
4366,642,"페달"
1595,642,"기타 "
1269,642,"체인"
4912,642,"기타 "
5849,642,"체인"
5626,642,"단말기"
5678,642,"체인"
1760,642,"타이어 "
3397,642,"타이어 "
5880,643,"단말기"
1933,643,"타이어 "
4305,643,"단말기"
1425,643,"안장"
1425,643,"잠금장치 불량"
922,643,"체인"
4990,643,"기타 "
1180,643,"페달"
1838,643,"기타 "
671,643,"기타 "
4405,643,"기타 "
1538,643,"타이어 "
5914,643,"타이어 "
3785,643,"타이어 "
1727,643,"안장"
737,643,"안장"
737,643,"파손"
3695,643,"타이어 "
3598,643,"단말기"
124,643,"체인"
4082,643,"페달"
4032,643,"체인"
3796,643,"페달"
2576,643,"안장"
1121,644,"체인"
922,644,"체인"
4678,644,"기타 "
7100,644,"체인"
3687,644,"안장"
3492,644,"타이어 "
3492,644,"파손"
364,644,"타이어 "
586,644,"기타 "
4173,644,"기타 "
4699,644,"타이어 "
3557,644,"페달"
5411,644,"타이어 "
1667,644,"단말기"
4,644,"체인"
3909,644,"체인"
3115,644,"기타 "
5198,644,"기타 "
2815,644,"기타 "
2189,644,"타이어 "
3613,644,"단말기"
2768,644,"타이어 "
4064,644,"기타 "
4603,644,"체인"
4603,644,"기타 "
1498,644,"체인"
306,645,"타이어 "
590,645,"체인"
1857,645,"기타 "
2172,645,"타이어 "
2172,645,"파손"
3580,646,"안장"
3580,646,"파손"
940,646,"기타 "
5113,646,"안장"
5006,646,"체인"
5347,646,"타이어 "
1517,646,"타이어 "
5288,646,"페달"
3467,646,"안장"
6242,646,"안장"
2273,646,"타이어 "
1085,646,"기타 "
6076,646,"단말기"
4813,647,"체인"
372,647,"타이어 "
4996,647,"단말기"
4996,647,"기타 "
4,647,"페달"
1559,647,"기타 "
446,647,"안장"
446,647,"기타 "
868,648,"체인"
868,648,"페달"
868,648,"기타 "
4283,648,"단말기"
555,648,"체인"
6478,648,"단말기"
6478,648,"잠금장치 불량"
2129,648,"타이어 "
4366,648,"타이어 "
1490,648,"체인"
2350,648,"체인"
5254,648,"체인"
5254,648,"페달"
790,648,"기타 "
6265,648,"타이어 "
914,648,"타이어 "
5209,648,"체인"
2673,648,"기타 "
1867,648,"기타 "
1326,648,"안장"
3124,649,"기타 "
227,649,"기타 "
3575,649,"안장"
2798,649,"타이어 "
1636,649,"기타 "
5713,649,"안장"
347,649,"단말기"
4235,649,"타이어 "
2535,649,"타이어 "
6269,649,"타이어 "
202,649,"체인"
3094,649,"타이어 "
7107,649,"안장"
5065,649,"체인"
5065,649,"페달"
5065,649,"기타 "
6957,649,"체인"
5410,649,"기타 "
43,649,"타이어 "
631,649,"기타 "
527,649,"체인"
4193,649,"안장"
1669,649,"단말기"
1669,649,"기타 "
1669,649,"잠금장치 불량"
2640,649,"체인"
3961,650,"기타 "
1952,650,"안장"
3526,650,"체인"
2201,650,"체인"
3465,650,"타이어 "
2863,650,"타이어 "
2863,650,"파손"
3397,650,"타이어 "
9619,650,"타이어 "
9619,650,"기타 "
164,650,"체인"
301,650,"타이어 "
301,650,"체인"
759,650,"기타 "
1652,650,"단말기"
1652,650,"기타 "
4627,650,"기타 "
4627,650,"잠금장치 불량"
4862,650,"안장"
2265,650,"체인"
2265,650,"기타 "
2160,650,"타이어 "
3098,650,"기타 "
1337,650,"단말기"
1337,650,"기타 "
1812,650,"기타 "
6635,650,"기타 "
3735,650,"기타 "
1040,650,"체인"
2704,650,"단말기"
5969,650,"기타 "
713,650,"기타 "
1956,651,"타이어 "
2164,651,"안장"
10418,651,"체인"
10418,651,"단말기"
3390,651,"안장"
951,651,"타이어 "
951,651,"기타 "
2898,651,"타이어 "
5824,651,"타이어 "
5824,651,"파손"
